CustomerId,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds
1339,34,79,1,31,4,4,12,119,107
1340,55,368,24,68,38,0,88,498,410
1341,10,6,4,14,8,8,22,40,18
1342,30,160,15,196,15,11,50,397,347
1343,36,488,21,238,56,108,28,911,883
1344,14,691,7,69,0,7,23,774,751
1345,79,543,10,205,160,143,82,1061,979
1346,52,254,7,108,20,0,26,389,363
1347,97,5,4,10,2,2,7,23,16
1348,24,112,19,21,16,14,5,182,177
1349,0,134,11,59,15,2,30,221,191
1350,96,143,6,52,11,8,17,220,203
1351,89,51,4,24,4,7,1,90,89
1352,94,27,0,5,0,0,3,32,29
1353,98,459,0,24,6,0,4,489,485
1354,72,689,8,167,11,8,88,883,795
1355,1,283,10,38,0,13,27,344,317
1356,26,347,0,35,4,3,7,389,382
1357,5,5,13,14,0,5,31,37,6
1358,22,280,0,18,0,0,24,298,274
1359,56,95,14,64,2,9,38,184,146
1360,74,84,10,34,11,10,28,149,121
1361,24,18,3,17,3,0,4,41,37
1362,9,992,24,694,51,19,119,1780,1661
1363,10,9,1,7,0,3,2,20,18
1364,35,19,1,17,2,0,2,39,37
1365,56,709,93,374,104,80,80,1360,1280
1366,7,158,0,76,13,7,71,254,183
1367,51,10,14,29,4,2,36,59,23
1368,17,25,1,13,0,0,3,39,36
1369,30,8,4,12,15,4,29,43,14
1370,21,14,0,6,0,0,0,20,20
1371,2,622,7,115,30,0,15,774,759
1372,85,11,0,3,0,0,1,14,13
1373,65,25,3,16,8,5,2,57,55
1374,64,635,15,100,20,7,131,777,646
1375,11,100,64,79,65,0,109,308,199
1376,92,201,2,43,3,5,35,254,219
1377,54,642,14,49,0,7,57,712,655
1378,4,97,1,41,6,2,41,147,106
1379,53,204,5,39,17,0,89,265,176
1380,39,513,7,133,46,14,14,713,699
1381,49,88,3,21,4,1,29,117,88
1382,70,172,12,112,8,0,15,304,289
1383,40,329,35,222,130,35,43,751,708
1384,40,296,13,104,11,13,17,437,420
1385,43,100,2,16,2,1,31,121,90
1386,17,422,7,238,69,46,15,782,767
1387,40,1218,16,272,104,0,80,1610,1530
1388,84,5,1,7,2,1,4,16,12
1389,25,507,93,520,242,40,26,1402,1376
1390,62,52,12,50,4,36,55,154,99
1391,83,191,56,139,51,8,100,445,345
1392,47,2,23,11,8,6,46,50,4
1393,45,68,28,39,16,30,41,181,140
1394,34,20,4,10,6,4,17,44,27
1395,3,20,3,16,0,4,1,43,42
1396,1,7,0,1,0,0,0,8,8
1397,18,279,172,74,38,8,246,571,325
1398,45,977,12,253,16,12,101,1270,1169
1399,81,30,1,8,0,0,3,39,36
1400,77,6,1,7,23,4,19,41,22
1401,23,3,18,26,11,8,12,66,54
1402,48,14,0,2,0,0,7,16,9
1403,61,10,1,7,0,0,1,18,17
1404,60,7,10,17,8,6,13,48,35
1405,75,33,87,64,175,16,74,375,301
1406,64,12,0,13,2,0,10,27,17
1407,54,2,3,10,11,2,10,28,18
1408,84,693,21,118,110,147,42,1089,1047
1409,75,9,3,15,2,3,2,32,30
1410,16,129,26,67,3,67,2,292,290
1411,79,16,2,11,3,0,16,32,16
1412,92,201,2,43,3,5,35,254,219
1413,16,5,4,5,4,2,10,20,10
1414,96,14,36,11,3,26,35,90,55
1415,30,29,12,59,19,1,36,120,84
1416,60,26,2,19,10,5,8,62,54
1417,11,9,1,4,3,2,3,19,16
1418,75,14,0,23,4,5,19,46,27
1419,36,972,19,595,180,26,138,1792,1654
1420,71,966,168,672,246,105,126,2157,2031
1421,88,99,27,102,28,48,6,304,298
1422,93,482,35,553,72,160,17,1302,1285
1423,93,714,8,99,11,0,47,832,785
1424,54,587,54,348,71,54,130,1114,984
1425,41,399,27,159,58,8,39,651,612
1426,46,56,10,92,19,7,25,184,159
1427,28,227,151,573,98,54,31,1103,1072
1428,40,703,102,601,0,58,43,1464,1421
1429,82,37,0,17,0,0,3,54,51
1430,38,167,13,180,86,13,70,459,389
1431,3,458,81,356,106,50,40,1051,1011
1432,87,91,3,52,2,1,31,149,118
1433,49,15,8,16,11,5,22,55,33
1434,16,1302,68,731,89,114,45,2304,2259
1435,65,153,64,123,116,64,14,520,506
1436,9,508,5,21,7,5,10,546,536
1437,24,290,59,177,77,5,29,608,579
1438,25,38,0,2,0,0,6,40,34
1439,43,2,13,6,7,5,11,33,22
1440,10,30,0,10,2,0,5,42,37
1441,29,386,23,95,54,41,196,599,403
1442,45,443,10,75,0,10,48,538,490
1443,57,901,31,345,75,31,191,1383,1192
1444,20,9,0,3,0,0,1,12,11
1445,29,846,84,352,91,56,42,1429,1387
1446,82,8,3,9,19,4,22,43,21
1447,68,72,7,58,13,1,24,151,127
1448,65,29,0,5,0,1,5,35,30
1449,99,169,24,553,188,0,144,934,790
1450,9,460,35,422,33,12,153,962,809
1451,20,69,8,26,12,7,12,122,110
1452,78,556,14,717,210,0,43,1497,1454
1453,26,73,0,13,0,1,0,87,87
1454,68,112,1,54,7,7,36,181,145
1455,79,944,0,60,0,0,30,1004,974
1456,25,265,199,303,234,9,170,1010,840
1457,83,526,28,135,10,21,99,720,621
1458,32,2,3,12,3,5,7,25,18
1459,49,2,4,9,10,5,16,30,14
1460,50,378,97,259,197,194,34,1125,1091
1461,84,553,25,142,65,67,8,852,844
1462,96,751,127,687,20,15,31,1600,1569
1463,56,406,0,30,0,0,8,436,428
1464,85,1449,89,161,69,35,107,1803,1696
1465,63,123,17,171,39,0,30,350,320
1466,17,267,42,309,55,42,21,715,694
1467,11,209,0,40,3,2,15,254,239
1468,62,1259,172,815,97,148,33,2491,2458
1469,48,344,35,178,15,23,17,595,578
1470,86,22,3,30,0,5,15,60,45
1471,73,247,161,295,210,85,47,998,951
1472,36,38,0,12,3,1,1,54,53
1473,34,896,10,101,13,10,34,1030,996
1474,16,931,56,253,91,98,14,1429,1415
1475,48,758,12,385,33,89,89,1277,1188
1476,61,216,9,57,20,9,125,311,186
1477,54,2,3,10,11,2,10,28,18
1478,56,244,15,108,4,15,50,386,336
1479,74,539,6,91,8,6,97,650,553
1480,35,1181,26,120,17,13,39,1357,1318
1481,65,750,8,125,11,8,26,902,876
1482,48,306,5,109,21,109,92,550,458
1483,88,350,104,189,197,151,57,991,934
1484,19,331,197,170,58,152,35,908,873
1485,21,620,16,165,0,24,82,825,743
1486,27,434,137,400,45,137,45,1153,1108
1487,86,57,0,27,0,0,36,84,48
1488,92,811,76,428,99,137,107,1551,1444
1489,1,423,42,706,73,197,197,1441,1244
1490,14,2,12,10,6,13,30,43,13
1491,74,60,51,87,6,20,51,224,173
1492,84,675,0,85,10,7,77,777,700
1493,4,30,8,12,8,8,12,66,54
1494,50,40,1,40,4,3,18,88,70
1495,2,3,17,26,20,1,39,67,28
1496,73,910,111,724,49,74,55,1868,1813
1497,21,252,98,827,219,70,196,1466,1270
1498,82,34,6,21,11,4,8,76,68
1499,14,19,3,19,3,1,3,45,42
1500,56,2,1,1,0,0,1,4,3
1501,20,490,0,184,10,28,21,712,691
1502,54,332,194,377,149,125,57,1177,1120
1503,77,53,8,17,13,0,21,91,70
1504,5,784,48,560,42,176,48,1610,1562
1505,65,7,11,3,10,4,20,35,15
1506,33,1171,43,219,19,14,47,1466,1419
1507,65,215,7,33,3,0,13,258,245
1508,41,674,62,134,0,26,8,896,888
1509,86,57,0,27,0,0,36,84,48
1510,92,5,36,7,0,10,45,58,13
1511,97,104,20,101,24,15,5,264,259
1512,91,9,0,7,2,0,4,18,14
1513,0,431,82,441,80,20,102,1054,952
1514,59,1000,0,76,0,0,10,1076,1066
1515,4,448,40,469,80,0,91,1037,946
1516,5,33,4,24,4,2,5,67,62
1517,48,505,72,270,36,27,54,910,856
1518,99,267,38,701,149,165,63,1320,1257
1519,81,14,0,3,0,0,1,17,16
1520,95,631,0,115,10,7,30,763,733
1521,43,65,4,16,0,4,11,89,78
1522,5,10,12,12,25,1,20,60,40
1523,50,51,4,50,12,1,49,118,69
1524,76,293,35,179,46,59,65,612,547
1525,46,11,1,2,2,1,6,17,11
1526,68,50,1,27,6,7,1,91,90
1527,33,173,26,255,35,71,81,560,479
1528,50,423,184,368,13,97,21,1085,1064
1529,85,292,30,415,63,33,200,833,633
1530,63,757,80,217,29,80,11,1163,1152
1531,89,12,1,6,0,1,5,20,15
1532,81,167,2,44,6,2,19,221,202
1533,77,3,1,3,8,0,5,15,10
1534,50,30,5,22,8,9,28,74,46
1535,10,532,88,168,69,44,133,901,768
1536,30,29,12,59,19,1,36,120,84
1537,66,411,0,26,0,0,21,437,416
1538,16,5,3,4,4,1,0,17,17
1539,12,71,99,278,185,121,38,754,716
1540,30,46,0,40,3,0,3,89,86
1541,8,268,11,88,15,3,22,385,363
1542,93,928,63,254,0,12,12,1257,1245
1543,14,459,15,171,142,23,31,810,779
1544,53,483,0,108,0,6,36,597,561
1545,26,733,9,180,12,19,66,953,887
1546,23,1006,22,115,59,68,45,1270,1225
1547,92,34,1,14,0,0,5,49,44
1548,29,1156,120,915,94,144,96,2429,2333
1549,41,7,4,23,7,0,11,41,30
1550,56,244,15,108,4,15,50,386,336
1551,19,233,0,23,0,0,12,256,244
1552,4,35,3,67,10,8,24,123,99
1553,89,1252,0,465,46,35,0,1798,1798
1554,71,34,4,66,3,10,20,117,97
1555,81,255,43,134,37,14,24,483,459
1556,31,8,1,5,0,0,1,14,13
1557,53,368,32,639,13,43,10,1095,1085
1558,78,255,47,573,52,32,15,959,944
1559,80,33,8,10,2,10,3,63,60
1560,18,163,23,424,27,65,76,702,626
1561,37,15,0,8,4,2,20,29,9
1562,52,45,12,52,25,22,13,156,143
1563,39,48,58,68,16,66,43,256,213
1564,11,158,6,45,8,2,2,219,217
1565,33,754,160,625,63,32,48,1634,1586
1566,22,108,1,28,13,1,4,151,147
1567,83,199,66,315,97,174,41,851,810
1568,43,2,7,5,2,15,27,31,4
1569,74,202,5,74,11,5,14,297,283
1570,54,85,0,3,0,0,7,88,81
1571,3,322,3,50,4,3,42,382,340
1572,96,18,2,19,0,2,6,41,35
1573,68,141,8,129,3,11,47,292,245
1574,2,739,107,309,140,80,35,1375,1340
1575,40,18,0,6,3,3,5,30,25
1576,64,378,0,88,19,4,73,489,416
1577,26,1083,108,649,253,151,108,2244,2136
1578,69,1016,12,215,16,12,63,1271,1208
1579,57,23,1,6,0,0,2,30,28
1580,78,12,1,21,2,2,3,38,35
1581,71,35,0,4,0,0,0,39,39
1582,59,548,31,422,0,112,28,1113,1085
1583,28,342,32,230,34,32,40,670,630
1584,61,365,3,15,4,3,11,390,379
1585,22,397,19,69,12,0,9,497,488
1586,95,456,19,832,75,118,38,1500,1462
1587,38,5,6,15,11,7,13,44,31
1588,19,836,185,575,24,25,77,1645,1568
1589,92,100,2,128,23,7,10,260,250
1590,24,10,0,10,3,1,7,24,17
1591,21,238,115,215,169,69,76,806,730
1592,35,6,0,5,2,1,2,14,12
1593,9,158,11,99,15,11,17,294,277
1594,23,86,12,75,33,15,6,221,215
1595,92,856,0,76,12,9,199,953,754
1596,55,98,1,17,0,1,5,117,112
1597,14,4,16,20,0,17,20,57,37
1598,78,398,96,447,220,96,32,1257,1225
1599,64,313,8,104,6,4,126,435,309
1600,49,109,18,16,24,26,18,193,175
1601,8,216,2,6,0,0,9,224,215
1602,35,595,71,153,120,112,41,1051,1010
1603,11,123,133,142,71,44,88,513,425
1604,8,16,0,23,3,2,10,44,34
1605,53,11,12,35,3,5,12,66,54
1606,36,410,112,420,0,82,71,1024,953
1607,64,159,2,51,6,2,24,220,196
1608,43,105,0,10,0,1,0,116,116
1609,40,5,1,8,0,0,1,14,13
1610,52,269,15,69,15,19,38,387,349
1611,11,629,0,70,0,0,35,699,664
1612,21,443,5,71,21,16,82,556,474
1613,23,217,77,373,111,23,93,801,708
1614,17,24,1,10,2,0,4,37,33
1615,6,9,1,5,4,5,7,24,17
1616,56,8,0,14,2,3,7,27,20
1617,71,1459,0,61,0,15,215,1535,1320
1618,51,230,48,214,13,32,75,537,462
1619,94,1,3,6,10,0,9,20,11
1620,27,340,21,134,258,14,56,767,711
1621,1,7,1,6,0,3,3,17,14
1622,56,298,7,68,4,0,19,377,358
1623,71,479,35,179,28,7,85,728,643
1624,18,267,140,599,34,12,127,1052,925
1625,48,67,4,32,17,2,16,122,106
1626,86,3,1,8,23,2,18,37,19
1627,48,980,37,265,35,163,31,1480,1449
1628,2,50,4,28,6,3,26,91,65
1629,57,19,0,5,0,0,8,24,16
1630,77,30,5,23,4,1,4,63,59
1631,0,213,9,76,4,3,30,305,275
1632,57,539,30,92,80,46,38,787,749
1633,24,284,16,160,84,16,134,560,426
1634,55,1003,34,536,134,51,34,1758,1724
1635,62,239,13,143,45,4,52,444,392
1636,89,51,23,82,33,0,42,189,147
1637,77,527,24,230,32,24,65,837,772
1638,45,19,5,12,10,3,19,49,30
1639,46,40,2,15,8,0,6,65,59
1640,80,21,8,20,15,3,9,67,58
1641,60,593,30,91,29,22,7,765,758
1642,71,21,5,3,10,1,7,40,33
1643,43,1181,107,199,39,30,30,1556,1526
1644,97,1004,59,265,115,59,27,1502,1475
1645,49,202,2,46,3,2,10,255,245
1646,66,446,107,768,33,196,53,1550,1497
1647,20,1184,102,673,52,40,40,2051,2011
1648,54,390,22,323,104,35,107,874,767
1649,61,726,53,363,123,107,161,1372,1211
1650,18,8,8,22,24,11,9,73,64
1651,45,50,15,110,39,15,15,229,214
1652,26,1,1,4,11,9,10,26,16
1653,0,308,0,73,0,0,23,381,358
1654,28,22,2,31,7,4,5,66,61
1655,49,690,117,499,76,102,88,1484,1396
1656,84,43,5,28,7,6,33,89,56
1657,38,27,0,10,0,0,4,37,33
1658,53,6,0,3,0,0,1,9,8
1659,88,205,7,41,3,2,46,258,212
1660,99,24,0,8,0,1,4,33,29
1661,12,667,50,850,21,83,83,1671,1588
1662,35,691,7,61,10,0,46,769,723
1663,5,493,26,206,116,80,80,921,841
1664,77,493,70,324,146,40,84,1073,989
1665,45,494,5,82,7,0,100,588,488
1666,71,621,73,414,78,48,85,1234,1149
1667,40,9,0,5,0,0,7,14,7
1668,82,1,6,2,8,2,12,19,7
1669,70,12,4,19,12,6,14,53,39
1670,87,243,131,217,85,6,26,682,656
1671,95,11,1,4,2,0,7,18,11
1672,72,532,21,127,26,20,20,726,706
1673,5,29,0,2,0,0,1,31,30
1674,86,612,91,520,258,107,107,1588,1481
1675,80,387,126,342,0,45,180,900,720
1676,62,56,0,14,0,0,2,70,68
1677,49,6,8,19,16,4,4,53,49
1678,85,582,0,65,0,0,13,647,634
1679,7,6,17,16,6,16,42,61,19
1680,6,70,6,69,2,3,3,150,147
1681,25,962,12,194,16,24,12,1208,1196
1682,55,112,10,107,30,0,20,259,239
1683,81,293,0,124,179,97,52,693,641
1684,98,199,12,31,3,12,7,257,250
1685,31,1060,61,835,80,20,101,2056,1955
1686,30,940,44,396,0,88,58,1468,1410
1687,98,44,2,11,2,3,7,62,55
1688,92,342,51,936,207,35,26,1571,1545
1689,41,2,10,11,12,9,20,44,24
1690,68,75,12,141,43,39,187,310,123
1691,78,520,20,367,39,81,40,1027,987
1692,46,5,3,9,6,2,6,25,19
1693,71,87,5,71,7,12,29,182,153
1694,6,462,61,184,10,53,107,770,663
1695,82,2,2,1,3,1,2,9,7
1696,71,979,44,935,29,25,22,2012,1990
1697,32,704,129,853,120,74,111,1880,1769
1698,28,861,31,558,62,95,79,1607,1528
1699,20,172,3,115,16,0,18,306,288
1700,10,5,7,31,15,4,7,62,55
1701,7,194,2,56,0,0,0,252,252
1702,67,9,7,13,3,2,20,34,14
1703,48,505,72,270,36,27,54,910,856
1704,61,533,10,217,198,174,195,1132,937
1705,36,48,0,14,0,0,6,62,56
1706,77,6,1,7,23,4,19,41,22
1707,90,18,2,10,0,0,25,30,5
1708,35,482,147,509,104,107,107,1349,1242
1709,38,204,97,97,21,118,26,537,511
1710,46,1073,0,250,153,14,14,1490,1476
1711,33,245,16,223,21,43,16,548,532
1712,70,560,21,442,29,44,29,1096,1067
1713,51,173,13,131,32,3,6,352,346
1714,18,22,1,11,0,5,3,39,36
1715,97,136,1,12,0,3,32,152,120
1716,32,275,0,86,10,23,66,394,328
1717,9,56,19,29,2,14,25,120,95
1718,6,303,23,751,82,26,191,1185,994
1719,80,708,7,62,0,0,15,777,762
1720,74,324,132,693,27,118,88,1294,1206
1721,49,1,5,3,7,4,8,20,12
1722,21,620,26,195,34,17,141,892,751
1723,95,312,21,206,102,92,149,733,584
1724,56,1493,86,454,112,43,43,2188,2145
1725,48,918,21,118,13,10,21,1080,1059
1726,26,98,0,106,49,10,106,263,157
1727,3,3,4,7,15,8,11,37,26
1728,39,380,0,47,6,0,34,433,399
1729,33,15,0,12,7,3,7,37,30
1730,42,3,9,4,7,8,7,31,24
1731,80,24,2,23,0,8,24,57,33
1732,9,80,1,60,4,6,16,151,135
1733,52,31,0,6,2,1,5,40,35
1734,78,138,120,204,16,126,60,604,544
1735,68,166,75,96,119,107,59,563,504
1736,45,12,3,8,8,0,17,31,14
1737,47,178,3,85,71,66,58,403,345
1738,34,707,20,171,65,60,50,1023,973
1739,81,5,1,7,17,14,11,44,33
1740,72,465,71,250,93,35,62,914,852
1741,23,16,1,2,0,0,1,19,18
1742,29,358,108,413,141,97,32,1117,1085
1743,80,1,9,7,2,14,10,33,23
1744,30,123,1,26,2,0,72,152,80
1745,15,40,3,30,10,7,11,90,79
1746,86,102,9,63,2,9,24,185,161
1747,68,347,44,534,17,0,26,942,916
1748,54,376,53,462,168,53,53,1112,1059
1749,44,21,0,3,0,0,0,24,24
1750,7,194,2,56,0,0,0,252,252
1751,87,64,4,68,7,5,17,148,131
1752,59,206,0,46,3,2,12,257,245
1753,16,71,0,18,0,0,13,89,76
1754,1,71,22,112,138,89,29,432,403
1755,64,0,4,7,11,10,15,32,17
1756,72,93,1,21,0,4,25,119,94
1757,98,920,138,168,36,46,30,1308,1278
1758,91,653,17,170,34,26,17,900,883
1759,8,199,33,60,8,3,15,303,288
1760,20,153,4,56,0,9,31,222,191
1761,6,376,0,38,11,8,69,433,364
1762,54,46,0,30,12,1,30,89,59
1763,72,600,21,128,223,150,128,1122,994
1764,46,425,115,292,23,35,79,890,811
1765,11,18,6,15,12,8,17,59,42
1766,21,52,0,9,0,0,1,61,60
1767,89,734,22,350,151,25,100,1282,1182
1768,82,34,6,21,11,4,8,76,68
1769,69,135,1,41,10,1,67,188,121
1770,55,11,0,10,0,2,20,23,3
1771,13,163,48,90,0,45,52,346,294
1772,80,29,3,30,3,2,9,67,58
1773,97,734,26,70,11,44,17,885,868
1774,27,340,21,134,258,14,56,767,711
1775,99,453,38,279,188,38,183,996,813
1776,87,1073,0,629,145,37,37,1884,1847
1777,85,135,0,10,0,4,36,149,113
1778,30,231,7,137,4,15,39,394,355
1779,82,18,0,5,0,0,11,23,12
1780,21,620,16,165,0,24,82,825,743
1781,92,81,4,33,5,2,291,125,-166
1782,95,12,4,2,10,6,10,34,24
1783,2,292,51,981,224,23,17,1571,1554
1784,74,965,34,586,89,86,37,1760,1723
1785,49,27,2,10,0,0,1,39,38
1786,71,777,30,163,0,51,122,1021,899
1787,72,572,8,232,23,62,17,897,880
1788,68,438,169,565,91,169,70,1432,1362
1789,4,531,69,300,150,138,150,1188,1038
1790,80,17,0,9,0,0,1,26,25
1791,15,402,35,106,101,77,42,721,679
1792,70,503,27,419,90,139,153,1178,1025
1793,91,369,9,87,12,14,34,491,457
1794,10,5,0,3,0,0,1,8,7
1795,99,362,17,398,80,35,61,892,831
1796,25,56,0,9,0,0,3,65,62
1797,34,79,1,31,4,4,12,119,107
1798,57,387,84,141,73,35,162,720,558
1799,84,367,17,241,104,188,232,917,685
1800,51,15,0,11,0,2,9,28,19
1801,97,267,6,54,8,3,50,338,288
1802,13,298,27,697,216,24,166,1262,1096
1803,92,674,92,736,39,0,92,1541,1449
1804,30,16,14,36,37,22,48,125,77
1805,30,37,4,24,16,9,9,90,81
1806,11,159,0,22,2,1,31,184,153
1807,72,686,17,142,23,26,35,894,859
1808,39,97,3,66,12,7,34,185,151
1809,0,63,6,57,13,13,22,152,130
1810,15,56,5,24,4,0,3,89,86
1811,12,209,19,456,160,142,66,986,920
1812,56,198,2,43,0,12,20,255,235
1813,39,313,15,47,20,0,192,395,203
1814,55,941,14,397,76,58,176,1486,1310
1815,60,86,4,56,2,4,7,152,145
1816,73,167,48,602,63,72,72,952,880
1817,90,8,3,19,0,2,3,32,29
1818,86,389,66,408,37,57,85,957,872
1819,37,239,7,119,4,15,11,384,373
1820,7,179,21,273,0,21,63,494,431
1821,29,5,0,1,1,1,1,8,7
1822,19,2,6,28,13,4,16,53,37
1823,14,383,0,53,6,4,40,446,406
1824,72,2,8,8,6,1,9,25,16
1825,56,536,27,590,38,107,67,1298,1231
1826,85,2,1,4,3,1,2,11,9
1827,62,322,53,899,34,40,53,1348,1295
1828,1,539,169,816,20,0,30,1544,1514
1829,28,712,50,420,65,38,38,1285,1247
1830,70,1121,0,72,0,12,12,1205,1193
1831,84,68,1,13,3,5,13,90,77
1832,89,36,4,18,6,2,18,66,48
1833,73,707,44,603,95,58,29,1507,1478
1834,42,174,77,203,6,24,97,484,387
1835,16,666,35,124,69,8,26,902,876
1836,16,0,0,0,6,2,6,8,2
1837,56,162,50,100,55,30,27,397,370
1838,65,407,70,239,103,88,53,907,854
1839,10,823,25,459,124,29,95,1460,1365
1840,13,488,23,71,15,0,59,597,538
1841,78,28,0,13,4,2,8,47,39
1842,51,3,2,10,3,0,2,18,16
1843,27,284,0,52,8,3,20,347,327
1844,30,938,142,754,159,81,183,2074,1891
1845,71,13,2,15,2,2,8,34,26
1846,97,412,172,153,150,105,57,992,935
1847,83,31,1,8,0,0,8,40,32
1848,3,502,19,132,0,6,26,659,633
1849,71,18,10,3,3,5,0,39,39
1850,3,1,8,6,4,8,16,27,11
1851,15,100,71,243,108,94,219,616,397
1852,52,407,114,445,181,165,203,1312,1109
1853,8,664,9,240,50,19,57,982,925
1854,89,1045,61,338,60,46,46,1550,1504
1855,66,1218,107,304,23,143,33,1795,1762
1856,22,15,0,6,0,1,12,22,10
1857,56,128,0,16,0,1,4,145,141
1858,74,581,49,157,43,8,108,838,730
1859,48,6,3,12,6,1,0,28,28
1860,67,185,8,133,56,56,12,438,426
1861,24,22,1,9,0,0,14,32,18
1862,67,584,100,835,65,83,35,1667,1632
1863,38,355,30,177,90,138,30,790,760
1864,86,175,10,110,54,6,27,355,328
1865,90,864,134,768,150,38,172,1954,1782
1866,87,957,153,612,99,95,153,1916,1763
1867,62,25,6,16,20,0,5,67,62
1868,23,641,7,56,0,0,28,704,676
1869,99,273,86,208,177,14,43,758,715
1870,29,122,21,43,25,10,15,221,206
1871,52,1,4,10,29,0,36,44,8
1872,90,1020,31,430,62,63,79,1606,1527
1873,9,6,2,3,1,262,3,274,271
1874,71,378,14,68,19,14,14,493,479
1875,13,42,1,18,3,0,4,64,60
1876,16,15,5,14,0,4,11,38,27
1877,94,272,7,80,20,7,11,386,375
1878,77,9,1,24,2,1,2,37,35
1879,20,279,0,18,0,0,9,297,288
1880,51,398,61,265,138,61,53,923,870
1881,81,637,47,237,12,19,76,952,876
1882,71,45,0,16,2,1,6,64,58
1883,36,21,1,9,7,3,5,41,36
1884,95,15,4,13,0,0,19,32,13
1885,32,493,183,352,184,23,28,1235,1207
1886,32,957,40,175,158,53,107,1383,1276
1887,85,829,138,430,60,92,15,1549,1534
1888,93,1017,50,500,65,50,133,1682,1549
1889,24,953,0,71,0,0,174,1024,850
1890,44,159,0,120,0,0,137,279,142
1891,15,32,0,8,23,4,18,67,49
1892,82,23,0,15,0,2,7,40,33
1893,27,18,42,24,15,20,18,119,101
1894,72,15,0,4,0,0,2,19,17
1895,7,23,4,5,10,5,23,47,24
1896,57,200,193,100,46,185,185,724,539
1897,84,1324,27,119,71,108,27,1649,1622
1898,53,1193,33,281,129,66,33,1702,1669
1899,48,505,137,401,104,22,22,1169,1147
1900,2,2,4,9,0,4,5,19,14
1901,65,1103,0,45,0,0,34,1148,1114
1902,45,353,61,753,40,46,27,1253,1226
1903,42,652,48,350,94,84,108,1228,1120
1904,29,379,6,157,25,91,91,658,567
1905,83,46,4,36,2,2,1,90,89
1906,93,162,31,127,8,17,69,345,276
1907,40,8,3,19,3,3,8,36,28
1908,47,17,3,18,3,4,18,45,27
1909,50,340,108,185,130,38,100,801,701
1910,40,8,4,15,3,5,3,35,32
1911,3,154,22,202,39,30,8,447,439
1912,62,710,15,30,20,0,0,775,775
1913,25,8,2,4,0,0,1,14,13
1914,48,2,2,4,13,13,4,34,30
1915,56,1050,14,322,0,14,112,1400,1288
1916,68,19,1,14,3,2,4,39,35
1917,64,22,0,6,6,2,6,36,30
1918,67,274,83,216,151,141,224,865,641
1919,94,68,6,38,3,6,41,121,80
1920,82,344,45,654,104,11,114,1158,1044
1921,3,145,193,459,205,26,145,1028,883
1922,24,217,38,350,111,85,15,801,786
1923,54,18,7,34,10,2,3,71,68
1924,20,69,8,26,12,7,12,122,110
1925,96,144,0,7,0,0,6,151,145
1926,19,256,34,103,90,29,49,512,463
1927,60,483,72,567,94,12,108,1228,1120
1928,2,1285,105,653,28,21,0,2092,2092
1929,13,338,4,89,11,8,13,450,437
1930,37,605,10,345,84,54,32,1098,1066
1931,59,8,0,7,3,1,1,19,18
1932,55,172,41,86,45,6,27,350,323
1933,60,448,71,951,40,17,17,1527,1510
1934,48,67,4,32,17,2,16,122,106
1935,38,512,53,98,81,179,89,923,834
1936,8,1462,16,128,0,0,160,1606,1446
1937,19,20,0,14,7,3,1,44,43
1938,32,50,4,44,10,10,43,118,75
1939,27,102,1,15,2,0,24,120,96
1940,58,499,149,815,173,49,49,1685,1636
1941,59,381,35,172,56,86,93,730,637
1942,29,631,43,239,128,76,21,1117,1096
1943,60,526,80,553,123,94,53,1376,1323
1944,41,913,26,376,17,26,13,1358,1345
1945,27,673,0,199,37,47,26,956,930
1946,28,23,0,9,0,0,12,32,20
1947,8,199,33,60,8,3,15,303,288
1948,18,261,23,73,4,23,50,384,334
1949,76,111,16,37,7,9,18,180,162
1950,0,16,4,12,2,4,321,38,-283
1951,32,63,151,137,153,19,53,523,470
1952,2,58,0,18,2,0,10,78,68
1953,16,29,1,17,0,3,13,50,37
1954,56,3,2,12,0,1,9,18,9
1955,97,28,34,62,11,14,44,149,105
1956,15,40,3,30,10,7,11,90,79
1957,35,879,143,797,106,143,143,2068,1925
1958,3,62,1,44,6,5,22,118,96
1959,49,280,7,81,20,0,27,388,361
1960,4,9,0,6,3,1,3,19,16
1961,45,182,4,33,0,2,42,221,179
1962,37,83,2,101,64,26,117,276,159
1963,39,38,15,54,3,8,29,118,89
1964,38,228,19,130,4,11,51,392,341
1965,8,1092,37,592,145,37,55,1903,1848
1966,89,85,15,27,13,13,21,153,132
1967,47,1276,24,746,94,29,48,2169,2121
1968,75,1017,33,417,108,100,16,1675,1659
1969,86,6,2,9,2,1,5,20,15
1970,4,448,21,125,52,101,62,747,685
1971,73,504,23,117,179,28,44,851,807
1972,46,226,22,133,41,31,31,453,422
1973,38,239,3,141,0,7,23,390,367
1974,73,90,38,67,33,36,67,264,197
1975,66,7,2,8,3,2,3,22,19
1976,36,4,2,5,2,0,0,13,13
1977,29,16,17,19,20,21,22,93,71
1978,29,10,3,3,0,0,0,16,16
1979,6,68,0,16,0,0,8,84,76
1980,97,35,0,13,2,0,2,50,48
1981,61,575,80,428,208,93,80,1384,1304
1982,68,315,0,31,4,0,91,350,259
1983,73,182,2,49,17,13,20,263,243
1984,90,561,14,113,10,14,35,712,677
1985,81,587,51,932,180,34,86,1784,1698
1986,1,94,1,33,13,12,12,153,141
